,uf,municipio,longitude,latitude
3540,PR,Santa Mônica,-53.110297,-23.108005
3541,PR,Santa Tereza do Oeste,-53.627417,-25.054316
3542,PR,Santa Terezinha de Itaipu,-54.400725,-25.434417
3543,PR,Santana do Itararé,-49.629314,-23.758692
3544,PR,Santo Antônio da Platina,-50.081478,-23.295889
3545,PR,Santo Antônio do Caiuá,-52.344022,-22.735084
3546,PR,Santo Antônio do Paraíso,-50.645541,-23.496903
3547,PR,Santo Antônio do Sudoeste,-53.7251,-26.073708
3548,PR,Santo Inácio,-51.796937,-22.695666
3549,PR,Sapopema,-50.580062,-23.907832
3550,PR,Sarandi,-51.876016,-23.444117
3551,PR,Saudade do Iguaçu,-52.618391,-25.691686
3552,PR,Sengés,-49.461568,-24.112884
3553,PR,Serranópolis do Iguaçu,-54.051822,-25.379915
3554,PR,Sertaneja,-50.831656,-23.036095
3555,PR,Sertanópolis,-51.039948,-23.057057
3556,PR,Siqueira Campos,-49.830416,-23.687481
3557,PR,Sulina,-52.729869,-25.706553
3558,PR,São Carlos do Ivaí,-52.476143,-23.315828
3559,PR,São Jerônimo da Serra,-50.747536,-23.721765
3560,PR,São Jorge d`Oeste,-52.913092,-25.699002
3561,PR,São Jorge do Ivaí,-52.292907,-23.433592
3562,PR,São Jorge do Patrocínio,-53.882275,-23.764744
3563,PR,São José da Boa Vista,-49.657667,-23.912195
3564,PR,São José das Palmeiras,-54.057225,-24.836883
3565,PR,São José dos Pinhais,-49.203097,-25.531343
3566,PR,São João,-52.72524,-25.821375
3567,PR,São João do Caiuá,-52.341065,-22.853502
3568,PR,São João do Ivaí,-51.821544,-23.983281
3569,PR,São João do Triunfo,-50.29492,-25.682971
3570,PR,São Manoel do Paraná,-52.645376,-23.394137
3571,PR,São Mateus do Sul,-50.383985,-25.867655
3572,PR,São Miguel do Iguaçu,-54.240498,-25.349171
3573,PR,São Pedro do Iguaçu,-53.852141,-24.937311
3574,PR,São Pedro do Ivaí,-51.856775,-23.863394
3575,PR,São Pedro do Paraná,-53.224141,-22.823882
3576,PR,São Sebastião da Amoreira,-50.762536,-23.46564
3577,PR,São Tomé,-52.590125,-23.534946
3578,PR,Tamarana,-51.099054,-23.720365
3579,PR,Tamboara,-52.474272,-23.203558
3580,PR,Tapejara,-52.873487,-23.731462
3581,PR,Tapira,-53.068446,-23.319343
3582,PR,Teixeira Soares,-50.457072,-25.3701
3583,PR,Telêmaco Borba,-50.617585,-24.32452
3584,PR,Terra Boa,-52.447002,-23.768329
3585,PR,Terra Rica,-52.61878,-22.711101
3586,PR,Terra Roxa,-54.098816,-24.157455
3587,PR,Tibagi,-50.417587,-24.515316
3588,PR,Tijucas do Sul,-49.195017,-25.931054
3589,PR,Toledo,-53.741177,-24.724641
3590,PR,Tomazina,-49.949948,-23.77962
3591,PR,Três Barras do Paraná,-53.18335,-25.418517
3592,PR,Tunas do Paraná,-49.087889,-24.973084
3593,PR,Tuneiras do Oeste,-52.876874,-23.864798
3594,PR,Tupãssi,-53.51051,-24.587887
3595,PR,Turvo,-51.528223,-25.043671
3596,PR,Ubiratã,-52.986485,-24.539292
3597,PR,Umuarama,-53.32011,-23.765634
3598,PR,Uniflor,-52.157307,-23.08683
3599,PR,União da Vitória,-51.087313,-26.227319
3600,PR,Uraí,-50.793873,-23.199997
3601,PR,Ventania,-50.237577,-24.24582
3602,PR,Vera Cruz do Oeste,-53.877096,-25.057688
3603,PR,Verê,-52.905108,-25.877201
3604,PR,Virmond,-52.198715,-25.382911
3605,PR,Vitorino,-52.784266,-26.268282
3606,PR,Wenceslau Braz,-49.803201,-23.874217
3607,PR,Xambrê,-53.48843,-23.736409
3608,PR,Ângulo,-51.915356,-23.194609
3609,RJ,Angra dos Reis,-44.31956,-23.001074
3610,RJ,Aperibé,-42.101661,-21.625231
3611,RJ,Araruama,-42.332625,-22.869651
3612,RJ,Areal,-43.111784,-22.228308
3613,RJ,Armação dos Búzios,-41.884559,-22.752846
3614,RJ,Arraial do Cabo,-42.026715,-22.977448
3615,RJ,Barra Mansa,-44.175241,-22.548084
3616,RJ,Barra do Piraí,-43.826918,-22.471531
3617,RJ,Belford Roxo,-43.39921,-22.764042
3618,RJ,Bom Jardim,-42.425095,-22.154526
3619,RJ,Bom Jesus do Itabapoana,-41.682222,-21.144851
3620,RJ,Cabo Frio,-42.028595,-22.88943
3621,RJ,Cachoeiras de Macacu,-42.652346,-22.465802
3622,RJ,Cambuci,-41.918723,-21.569058
3623,RJ,Campos dos Goytacazes,-41.318055,-21.762171
3624,RJ,Cantagalo,-42.366425,-21.979736
3625,RJ,Carapebus,-41.66301,-22.182112
3626,RJ,Cardoso Moreira,-41.616496,-21.484595
3627,RJ,Carmo,-42.604636,-21.930957
3628,RJ,Casimiro de Abreu,-42.206589,-22.481235
3629,RJ,Comendador Levy Gasparian,-43.214018,-22.040425
3630,RJ,Conceição de Macabu,-41.871878,-22.08337
3631,RJ,Cordeiro,-42.364834,-22.026726
3632,RJ,Duas Barras,-42.523229,-22.053638
3633,RJ,Duque de Caxias,-43.304895,-22.785801
3634,RJ,Engenheiro Paulo de Frontin,-43.682738,-22.549781
3635,RJ,Guapimirim,-42.989537,-22.534702
3636,RJ,Iguaba Grande,-42.229916,-22.849462
3637,RJ,Itaboraí,-42.863905,-22.756504
3638,RJ,Itaguaí,-43.779821,-22.863566
3639,RJ,Italva,-41.701442,-21.429607
3640,RJ,Itaocara,-42.075793,-21.674801
3641,RJ,Itaperuna,-41.879907,-21.199665
3642,RJ,Itatiaia,-44.567485,-22.48971
3643,RJ,Japeri,-43.660228,-22.643502
3644,RJ,Laje do Muriaé,-42.127117,-21.209073
3645,RJ,Macaé,-41.784828,-22.376807
3646,RJ,Macuco,-42.253288,-21.981345
3647,RJ,Magé,-43.031483,-22.663151
3648,RJ,Mangaratiba,-44.040892,-22.959402
3649,RJ,Maricá,-42.824587,-22.935434
3650,RJ,Mendes,-43.731215,-22.524548
3651,RJ,Mesquita,-43.460066,-22.802811
3652,RJ,Miguel Pereira,-43.480275,-22.457242
3653,RJ,Miracema,-42.193832,-21.414848
3654,RJ,Natividade,-41.969663,-21.038974
3655,RJ,Nilópolis,-43.423344,-22.805658
3656,RJ,Niterói,-43.103367,-22.88321
3657,RJ,Nova Friburgo,-42.537692,-22.293224
3658,RJ,Nova Iguaçu,-43.460325,-22.755635
3659,RJ,Paracambi,-43.710836,-22.607811
3660,RJ,Parati,-44.716591,-23.222406
3661,RJ,Paraíba do Sul,-43.304004,-22.158462
3662,RJ,Paty do Alferes,-43.428534,-22.430896
3663,RJ,Petrópolis,-43.192613,-22.519963
3664,RJ,Pinheiral,-44.002151,-22.517211
3665,RJ,Piraí,-43.908071,-22.621497
3666,RJ,Porciúncula,-42.046477,-20.96321
3667,RJ,Porto Real,-44.295167,-22.417472
3668,RJ,Quatis,-44.259729,-22.404484
3669,RJ,Queimados,-43.551808,-22.710172
3670,RJ,Quissamã,-41.469253,-22.103097
3671,RJ,Resende,-44.45091,-22.470473
3672,RJ,Rio Bonito,-42.627574,-22.71811
3673,RJ,Rio Claro,-44.141874,-22.720001
3674,RJ,Rio das Flores,-43.585632,-22.169184
3675,RJ,Rio das Ostras,-41.947509,-22.517378
3676,RJ,Rio de Janeiro,-43.200295,-22.912897
3677,RJ,Santa Maria Madalena,-42.009845,-21.95466
3678,RJ,Santo Antônio de Pádua,-42.183157,-21.541038
3679,RJ,Sapucaia,-42.914194,-21.994867
3680,RJ,Saquarema,-42.509936,-22.929181
3681,RJ,Seropédica,-43.715482,-22.752584
3682,RJ,Silva Jardim,-42.396119,-22.657389
3683,RJ,Sumidouro,-42.676148,-22.048461
3684,RJ,São Fidélis,-41.756041,-21.655119
3685,RJ,São Francisco de Itabapoana,-41.109135,-21.470187
3686,RJ,São Gonçalo,-43.063351,-22.82679
3687,RJ,São José de Ubá,-41.951058,-21.366066
3688,RJ,São José do Vale do Rio Preto,-42.932727,-22.152497
3689,RJ,São João da Barra,-41.044582,-21.638009
3690,RJ,São João de Meriti,-43.37292,-22.805776
3691,RJ,São Pedro da Aldeia,-42.102596,-22.842859
3692,RJ,São Sebastião do Alto,-42.132816,-21.957792
3693,RJ,Tanguá,-42.720189,-22.742305
3694,RJ,Teresópolis,-42.97519,-22.416464
3695,RJ,Trajano de Morais,-42.070645,-22.062664
3696,RJ,Três Rios,-43.218533,-22.11651
3697,RJ,Valença,-43.71288,-22.244496
3698,RJ,Varre-Sai,-41.87009,-20.927561
3699,RJ,Vassouras,-43.668555,-22.405889
3700,RJ,Volta Redonda,-44.099555,-22.520212
3701,RN,Acari,-36.634719,-6.428201
3702,RN,Afonso Bezerra,-36.507469,-5.492294
3703,RN,Alexandria,-38.01423,-6.405335
3704,RN,Almino Afonso,-37.763574,-6.147496
3705,RN,Alto do Rodrigues,-36.749971,-5.281857
3706,RN,Angicos,-36.609434,-5.65792
3707,RN,Antônio Martins,-37.883363,-6.213666
3708,RN,Apodi,-37.794593,-5.653489
3709,RN,Areia Branca,-37.125226,-4.952537
3710,RN,Arês,-35.160823,-6.18831
3711,RN,Açu,-36.907538,-5.565024
3712,RN,Baraúna,-37.612911,-5.06977
3713,RN,Barcelona,-35.924653,-5.94284
3714,RN,Baía Formosa,-35.00327,-6.371607
3715,RN,Bento Fernandes,-35.812996,-5.699057
3716,RN,Boa Saúde,-35.596566,-6.154793
3717,RN,Bodó,-36.416706,-5.980269
3718,RN,Bom Jesus,-35.579196,-5.986479
3719,RN,Brejinho,-35.359113,-6.185662
3720,RN,Caicó,-37.106723,-6.454415
3721,RN,Caiçara do Norte,-36.07169,-5.070913
3722,RN,Caiçara do Rio do Vento,-35.993772,-5.765412
3723,RN,Campo Grande,-37.310572,-5.8536
3724,RN,Campo Redondo,-36.188768,-6.23829
3725,RN,Canguaretama,-35.128059,-6.371927
3726,RN,Caraúbas,-37.558629,-5.783867
3727,RN,Carnaubais,-36.833489,-5.341808
3728,RN,Carnaúba dos Dantas,-36.586818,-6.550153
3729,RN,Ceará-Mirim,-35.419741,-5.640061
3730,RN,Cerro Corá,-36.350278,-6.03503
3731,RN,Coronel Ezequiel,-36.222346,-6.374801
3732,RN,Coronel João Pessoa,-38.44415,-6.249736
3733,RN,Cruzeta,-36.778239,-6.408939
3734,RN,Currais Novos,-36.514648,-6.254843
3735,RN,Doutor Severiano,-38.379407,-6.080819
3736,RN,Encanto,-38.30328,-6.106912
3737,RN,Equador,-36.716957,-6.938355
3738,RN,Espírito Santo,-35.305217,-6.335634
3739,RN,Espírito Santo do Oeste,-37.103187,-5.768931
3740,RN,Extremoz,-35.30484,-5.701433
3741,RN,Felipe Guerra,-37.687518,-5.592737
3742,RN,Fernando Pedroza,-36.528193,-5.690955
3743,RN,Florânia,-36.822624,-6.122645
3744,RN,Francisco Dantas,-38.121209,-6.072339
3745,RN,Frutuoso Gomes,-37.837493,-6.156686
3746,RN,Galinhos,-36.275449,-5.090901
3747,RN,Goianinha,-35.194289,-6.264864
3748,RN,Governador Dix-Sept Rosado,-37.518265,-5.448867
3749,RN,Grossos,-37.16208,-4.98068
3750,RN,Guamaré,-36.322172,-5.106194
3751,RN,Ielmo Marinho,-35.549952,-5.824469
3752,RN,Ipanguaçu,-36.850137,-5.489844
3753,RN,Ipueira,-37.204541,-6.805962
3754,RN,Itajá,-36.871176,-5.638936
3755,RN,Itaú,-37.991249,-5.836301
3756,RN,Jandaíra,-36.127836,-5.352106
3757,RN,Janduís,-37.40482,-6.014739
3758,RN,Japi,-35.934551,-6.46544
3759,RN,Jardim de Angicos,-35.971287,-5.649993
3760,RN,Jardim de Piranhas,-37.349643,-6.376649
3761,RN,Jardim do Seridó,-36.773574,-6.580474
3762,RN,Jaçanã,-36.203081,-6.418559
3763,RN,José da Penha,-38.282277,-6.310947
3764,RN,João Câmara,-35.812186,-5.54094
3765,RN,João Dias,-37.788546,-6.272154
3766,RN,Jucurutu,-37.00902,-6.030599
3767,RN,Jundiá,-35.349469,-6.268657
3768,RN,Lagoa Nova,-36.47027,-6.093386
3769,RN,Lagoa Salgada,-35.472394,-6.122954
3770,RN,Lagoa d`Anta,-35.594904,-6.394926
3771,RN,Lagoa de Pedras,-35.429888,-6.150815
3772,RN,Lagoa de Velhos,-35.872928,-6.011897
3773,RN,Lajes,-36.24704,-5.693222
3774,RN,Lajes Pintadas,-36.117088,-6.149429
3775,RN,Lucrécia,-37.813365,-6.105248
3776,RN,Luís Gomes,-38.389865,-6.405883
3777,RN,Macau,-36.631842,-5.107947
3778,RN,Macaíba,-35.355184,-5.852295
3779,RN,Major Sales,-38.324019,-6.399485
3780,RN,Marcelino Vieira,-38.164162,-6.284595
3781,RN,Martins,-37.907973,-6.08279
3782,RN,Maxaranguape,-35.263082,-5.521809
3783,RN,Messias Targino,-37.515817,-6.071935
3784,RN,Montanhas,-35.284158,-6.485217
3785,RN,Monte Alegre,-35.325337,-6.07063
3786,RN,Monte das Gameleiras,-35.783133,-6.43698
3787,RN,Mossoró,-37.347446,-5.183737
3788,RN,Natal,-35.198604,-5.793567
3789,RN,Nova Cruz,-35.428615,-6.475115
3790,RN,Nísia Floresta,-35.19913,-6.093288
3791,RN,Olho-d`Água do Borges,-37.704696,-5.948597
3792,RN,Ouro Branco,-36.94279,-6.6958
3793,RN,Paraná,-38.305701,-6.475645
3794,RN,Parazinho,-35.839787,-5.222758
3795,RN,Parelhas,-36.656626,-6.684908
3796,RN,Parnamirim,-35.271,-5.911156
3797,RN,Passa e Fica,-35.644179,-6.430183
3798,RN,Passagem,-35.370037,-6.272684
3799,RN,Patu,-37.635638,-6.106559
3800,RN,Pau dos Ferros,-38.207714,-6.104976
3801,RN,Pedra Grande,-35.876018,-5.149882
3802,RN,Pedra Preta,-36.108367,-5.573524
3803,RN,Pedro Avelino,-36.386653,-5.516099
3804,RN,Pedro Velho,-35.219539,-6.4356
3805,RN,Pendências,-36.70955,-5.2564
3806,RN,Pilões,-38.04605,-6.263635
3807,RN,Portalegre,-37.986524,-6.02064
3808,RN,Porto do Mangue,-36.78871,-5.054413
3809,RN,Poço Branco,-35.663535,-5.622326
3810,RN,Pureza,-35.555374,-5.463933
3811,RN,Rafael Fernandes,-38.221116,-6.189871
3812,RN,Rafael Godeiro,-37.715961,-6.072441
3813,RN,Riacho da Cruz,-37.949047,-5.926543
3814,RN,Riacho de Santana,-38.311576,-6.251392
3815,RN,Riachuelo,-35.821515,-5.821555
3816,RN,Rio do Fogo,-35.379437,-5.276498
3817,RN,Rodolfo Fernandes,-38.057886,-5.783929
3818,RN,Ruy Barbosa,-35.933039,-5.887454
3819,RN,Santa Cruz,-36.019297,-6.224752
3820,RN,Santa Maria,-35.691409,-5.838022
3821,RN,Santana do Matos,-36.657763,-5.946055
3822,RN,Santana do Seridó,-36.731201,-6.76643
3823,RN,Santo Antônio,-35.473868,-6.311951
3824,RN,Senador Elói de Souza,-35.697813,-6.033343
3825,RN,Senador Georgino Avelino,-35.129912,-6.157598
3826,RN,Serra Caiada,-35.716327,-6.105987
3827,RN,Serra Negra do Norte,-37.399601,-6.660306
3828,RN,Serra de São Bento,-35.703258,-6.417616
3829,RN,Serra do Mel,-37.024219,-5.177245
3830,RN,Serrinha,-35.500038,-6.281811
3831,RN,Serrinha dos Pintos,-37.954799,-6.110873
3832,RN,Severiano Melo,-37.95698,-5.776659
3833,RN,São Bento do Norte,-35.958705,-5.092594
3834,RN,São Bento do Trairí,-36.086332,-6.337979
3835,RN,São Fernando,-37.186362,-6.379745
3836,RN,São Francisco do Oeste,-38.151944,-5.974722
3837,RN,São Gonçalo do Amarante,-35.325729,-5.790682
3838,RN,São José de Mipibu,-35.241692,-6.077303
3839,RN,São José do Campestre,-35.706681,-6.310871
3840,RN,São José do Seridó,-36.874644,-6.44002
3841,RN,São João do Sabugi,-37.202676,-6.713867
3842,RN,São Miguel,-38.494696,-6.202833
3843,RN,São Miguel do Gostoso,-35.641429,-5.125882
3844,RN,São Paulo do Potengi,-35.764229,-5.899401
3845,RN,São Pedro,-35.631687,-5.905588
3846,RN,São Rafael,-36.87777,-5.797907
3847,RN,São Tomé,-36.079798,-5.964037
3848,RN,São Vicente,-36.682696,-6.218931
3849,RN,Sítio Novo,-35.908974,-6.111322
3850,RN,Taboleiro Grande,-38.036693,-5.91948
3851,RN,Taipu,-35.5918,-5.630576
3852,RN,Tangará,-35.798888,-6.19649
3853,RN,Tenente Ananias,-38.181981,-6.458229
3854,RN,Tenente Laurentino Cruz,-36.713515,-6.137797
3855,RN,Tibau,-37.255358,-4.837292
3856,RN,Tibau do Sul,-35.08662,-6.19176
3857,RN,Timbaúba dos Batistas,-37.274519,-6.457678
3858,RN,Touros,-35.462102,-5.201821
3859,RN,Triunfo Potiguar,-37.178606,-5.85408
3860,RN,Umarizal,-37.818031,-5.982379
3861,RN,Upanema,-37.263485,-5.637611
3862,RN,Venha-Ver,-38.487378,-6.314789
3863,RN,Vera Cruz,-35.427979,-6.043989
3864,RN,Vila Flor,-35.067023,-6.312868
3865,RN,Viçosa,-37.946236,-5.982529
3866,RN,Várzea,-35.373182,-6.346412
3867,RN,Água Nova,-38.29414,-6.203514
3868,RO,Alta Floresta d`Oeste,-61.995342,-11.928325
3869,RO,Alto Alegre dos Parecis,-61.834979,-12.131955
3870,RO,Alto Paraíso,-63.318834,-9.714294
3871,RO,Alvorada d`Oeste,-62.284697,-11.346271
3872,RO,Ariquemes,-63.032516,-9.905711
3873,RO,Buritis,-63.832438,-10.194272
3874,RO,Cabixi,-60.552032,-13.494479
3875,RO,Cacaulândia,-62.904328,-10.348981
3876,RO,Cacoal,-61.456167,-11.434271
3877,RO,Campo Novo de Rondônia,-63.626551,-10.57125
3878,RO,Candeias do Jamari,-63.700502,-8.790696
3879,RO,Castanheiras,-61.948228,-11.425304
3880,RO,Cerejeiras,-60.816836,-13.186987
3881,RO,Chupinguaia,-60.887694,-12.561115
3882,RO,Colorado do Oeste,-60.545428,-13.117431
3883,RO,Corumbiara,-60.894732,-12.955111
3884,RO,Costa Marques,-64.22797,-12.436715
3885,RO,Cujubim,-62.584579,-9.360655
3886,RO,Espigão d`Oeste,-61.025187,-11.526574
3887,RO,Governador Jorge Teixeira,-62.737071,-10.610031
3888,RO,Guajará-Mirim,-65.329566,-10.788927
3889,RO,Itapuã do Oeste,-63.180878,-9.196871
3890,RO,Jaru,-62.478769,-10.431826
3891,RO,Ji-Paraná,-61.932152,-10.877741
3892,RO,Machadinho d`Oeste,-61.981801,-9.443629
3893,RO,Ministro Andreazza,-61.517437,-11.19596
3894,RO,Mirante da Serra,-62.669593,-11.028967
3895,RO,Monte Negro,-63.289988,-10.245823
3896,RO,Nova Brasilândia d`Oeste,-62.312665,-11.72468
3897,RO,Nova Mamoré,-65.334596,-10.407697
3898,RO,Nova União,-62.556368,-10.90681
3899,RO,Novo Horizonte do Oeste,-61.995137,-11.696145
3900,RO,Ouro Preto do Oeste,-62.256532,-10.716717
3901,RO,Parecis,-61.603225,-12.175416
3902,RO,Pimenta Bueno,-61.197963,-11.671959
3903,RO,Pimenteiras do Oeste,-61.047052,-13.482271
3904,RO,Porto Velho,-63.899902,-8.760772
3905,RO,Presidente Médici,-61.898617,-11.168974
3906,RO,Primavera de Rondônia,-61.315336,-11.829456
3907,RO,Rio Crespo,-62.901127,-9.699648
3908,RO,Rolim de Moura,-61.771411,-11.727071
3909,RO,Santa Luzia d`Oeste,-61.777685,-11.907362
3910,RO,Seringueiras,-63.018234,-11.805454
3911,RO,São Felipe d`Oeste,-61.502623,-11.902258
3912,RO,São Francisco do Guaporé,-63.567968,-12.051977
3913,RO,São Miguel do Guaporé,-62.719222,-11.69527
3914,RO,Teixeirópolis,-62.241993,-10.905601
3915,RO,Theobroma,-62.353796,-10.24834
3916,RO,Urupá,-62.363895,-11.126123
3917,RO,Vale do Anari,-62.187649,-9.862155
3918,RO,Vale do Paraíso,-62.135182,-10.446543
3919,RO,Vilhena,-60.148847,-12.750183
3920,RR,Alto Alegre,-61.307167,2.98858
3921,RR,Amajari,-61.369245,3.645714
3922,RR,Boa Vista,-60.675328,2.823842
3923,RR,Bonfim,-59.8333,3.361614
3924,RR,Cantá,-60.605827,2.60994
3925,RR,Caracaraí,-61.130378,1.827659
3926,RR,Caroebe,-59.695886,0.884203
3927,RR,Iracema,-61.041546,2.183046
3928,RR,Mucajaí,-60.909619,2.439982
3929,RR,Normandia,-59.620402,3.885305
3930,RR,Pacaraima,-61.147695,4.479895
3931,RR,Rorainópolis,-60.438923,0.939956
3932,RR,São João da Baliza,-59.913293,0.951659
3933,RR,São Luiz,-60.041894,1.010193
3934,RR,Uiramutã,-60.181464,4.603144
3935,RS,Aceguá,-54.161467,-31.866483
3936,RS,Agudo,-53.251458,-29.644743
3937,RS,Ajuricaba,-53.775668,-28.23417
3938,RS,Alecrim,-54.764849,-27.657856
3939,RS,Alegrete,-55.794862,-29.790166
3940,RS,Alegria,-54.055732,-27.834467
3941,RS,Almirante Tamandaré do Sul,-52.914209,-28.114942
3942,RS,Alpestre,-53.034127,-27.250159
3943,RS,Alto Alegre,-52.989255,-28.776865
3944,RS,Alto Feliz,-51.312278,-29.391928
3945,RS,Alvorada,-51.080857,-29.9914
3946,RS,Amaral Ferrador,-52.250951,-30.875579
3947,RS,Ametista do Sul,-53.183005,-27.360656
3948,RS,André da Rocha,-51.579729,-28.628294
3949,RS,Anta Gorda,-52.010191,-28.969772
3950,RS,Antônio Prado,-51.288263,-28.856544
3951,RS,Arambaré,-51.504586,-30.909248
3952,RS,Araricá,-50.929128,-29.616832
3953,RS,Aratiba,-52.297461,-27.397787
3954,RS,Arroio Grande,-53.086155,-32.232657
3955,RS,Arroio do Meio,-51.955735,-29.401353
3956,RS,Arroio do Padre,-52.424598,-31.438942
3957,RS,Arroio do Sal,-49.889537,-29.543872
3958,RS,Arroio do Tigre,-53.096627,-29.334829
3959,RS,Arroio dos Ratos,-51.727479,-30.087545
3960,RS,Arvorezinha,-52.17808,-28.87369
3961,RS,Augusto Pestana,-53.988292,-28.517249
3962,RS,Bagé,-54.09992,-31.32965
3963,RS,Balneário Pinhal,-50.233655,-30.241938
3964,RS,Barra Funda,-53.039067,-27.920467
3965,RS,Barra do Guarita,-53.710867,-27.192672
3966,RS,Barra do Quaraí,-57.549722,-30.202859
3967,RS,Barra do Ribeiro,-51.301358,-30.293884
3968,RS,Barra do Rio Azul,-52.408375,-27.406855
3969,RS,Barracão,-51.45855,-27.673862
3970,RS,Barros Cassal,-52.583571,-29.094686
3971,RS,Barão,-51.494908,-29.372474
3972,RS,Barão de Cotegipe,-52.37982,-27.620785
3973,RS,Barão do Triunfo,-51.738441,-30.389072
3974,RS,Benjamin Constant do Sul,-52.599504,-27.508565
3975,RS,Bento Gonçalves,-51.516476,-29.166212
3976,RS,Boa Vista das Missões,-53.310168,-27.667123
3977,RS,Boa Vista do Buricá,-54.108229,-27.66928
3978,RS,Boa Vista do Cadeado,-53.810821,-28.579055
3979,RS,Boa Vista do Incra,-53.391034,-28.818456
3980,RS,Boa Vista do Sul,-51.668725,-29.354406
3981,RS,Bom Jesus,-50.429453,-28.669703
3982,RS,Bom Princípio,-51.354763,-29.485634
3983,RS,Bom Progresso,-53.871608,-27.539856
3984,RS,Bom Retiro do Sul,-51.945593,-29.607076
3985,RS,Boqueirão do Leão,-52.428432,-29.30462
3986,RS,Bossoroca,-54.903507,-28.729089
3987,RS,Bozano,-53.771965,-28.365906
3988,RS,Braga,-53.740514,-27.617348
3989,RS,Brochier,-51.594516,-29.550136
3990,RS,Butiá,-51.960057,-30.11792
3991,RS,Cacequi,-54.821998,-29.888295
3992,RS,Cachoeira do Sul,-52.892756,-30.032988
3993,RS,Cachoeirinha,-51.101606,-29.947222
3994,RS,Cacique Doble,-51.659671,-27.767044
3995,RS,Caibaté,-54.645407,-28.290475
3996,RS,Caiçara,-53.42567,-27.279121
3997,RS,Camaquã,-51.80431,-30.848897
3998,RS,Camargo,-52.200263,-28.587979
3999,RS,Cambará do Sul,-50.146507,-29.047408
4000,RS,Campestre da Serra,-51.094148,-28.792585
4001,RS,Campina das Missões,-54.841648,-27.988833
4002,RS,Campinas do Sul,-52.624808,-27.717426
4003,RS,Campo Bom,-51.060601,-29.674694
4004,RS,Campo Novo,-53.805209,-27.6792
4005,RS,Campos Borges,-53.000812,-28.887148
4006,RS,Candelária,-52.789495,-29.668391
4007,RS,Candiota,-53.677275,-31.551553
4008,RS,Canela,-50.811921,-29.355993
4009,RS,Canguçu,-52.678254,-31.39598
4010,RS,Canoas,-51.185681,-29.912758
4011,RS,Canudos do Vale,-52.237436,-29.327124
4012,RS,Capela de Santana,-51.327998,-29.696088
4013,RS,Capitão,-51.98528,-29.267386
4014,RS,Capivari do Sul,-50.515152,-30.138251
4015,RS,Capão Bonito do Sul,-51.396093,-28.12544
4016,RS,Capão da Canoa,-50.028243,-29.764242
4017,RS,Capão do Cipó,-54.555782,-28.931243
4018,RS,Capão do Leão,-52.488879,-31.75646
4019,RS,Carazinho,-52.79326,-28.295844
4020,RS,Caraá,-50.431614,-29.786933
4021,RS,Carlos Barbosa,-51.502847,-29.296949
4022,RS,Carlos Gomes,-51.912127,-27.716679
4023,RS,Casca,-51.981452,-28.560516
4024,RS,Caseiros,-51.686108,-28.25816
4025,RS,Catuípe,-54.013215,-28.255356
4026,RS,Caxias do Sul,-51.179161,-29.162905
4027,RS,Caçapava do Sul,-53.482684,-30.51436
4028,RS,Centenário,-51.998408,-27.761547
4029,RS,Cerrito,-52.800442,-31.841917
4030,RS,Cerro Branco,-52.94061,-29.656986
4031,RS,Cerro Grande,-53.167233,-27.610621
4032,RS,Cerro Grande do Sul,-51.741846,-30.590472
4033,RS,Cerro Largo,-54.742791,-28.146251
4034,RS,Chapada,-53.066519,-28.055865
4035,RS,Charqueadas,-51.628872,-29.962478
4036,RS,Charrua,-52.015005,-27.949268
4037,RS,Chiapetta,-53.941871,-27.923017
4038,RS,Chuvisca,-51.973659,-30.75041
4039,RS,Chuí,-53.459369,-33.68663
4040,RS,Cidreira,-50.233747,-30.160386
4041,RS,Ciríaco,-51.874143,-28.341913
4042,RS,Colinas,-51.855564,-29.394781
4043,RS,Colorado,-52.99282,-28.525842
4044,RS,Condor,-53.490545,-28.207533
4045,RS,Constantina,-52.993799,-27.731974
4046,RS,Coqueiro Baixo,-52.094158,-29.180163
4047,RS,Coqueiros do Sul,-52.784221,-28.119421
4048,RS,Coronel Barros,-54.068621,-28.392148
4049,RS,Coronel Bicaco,-53.702164,-27.719699
